"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"31037882","0.33957333333333334","30","{""maintenance"": 1}","maintenance","1.0","We couldn’t use Wi-Fi and hot shower(we could use only cold one) while whole this trip and even if we ask about it, the host didn’t answer.","{""maintenance"": ""We couldn\u2019t use Wi-Fi and hot shower(we could use only cold one) while whole this trip and even if we ask about it, the host didn\u2019t answer.""}"
"31051926","0.27381943319838054","247","","","","",""
"31056305","0.9553","1","","","","",""
"31063056","0.3201","8","{""accuracy"": 1}","accuracy","1.0","Tout correspond : de la description, aux photos.","{""accuracy"": ""Tout correspond : de la description, aux photos.""}"
"31096178","0.08019","10","","","","",""
"31098237","0.22988124999999998","16","","","","",""
"31114135","0.19831923076923078","26","","","","",""
"31115421","0.19588885135135134","296","{""noise"": 1, ""wifi"": 1, ""cleanliness"": 2, ""maintenance"": 2, ""accuracy"": 1}","cleanliness","2.0","the day that we rented it had a decent price, the shower is too small, I did not like the bathroom towel, they looked dirty or stained, I did not like the building at all, it is the kind of building that does not like short term rental, we had almost a physical altercation with the building security","{""noise"": ""The fridge was really noisy that it was not possible to fall asleep without turning it off."", ""wifi"": ""El WIFI nos fall\u00f3 y no pudimos usarlo, pero probablemente Alexander lo arregle antes de que lleguen otros hu\u00e9spedes."", ""cleanliness"": ""the day that we rented it had a decent price, the shower is too small, I did not like the bathroom towel, they looked dirty or stained, I did not like the building at all, it is the kind of building that does not like short term rental, we had almost a physical altercation with the building security"", ""maintenance"": ""the day that we rented it had a decent price, the shower is too small, I did not like the bathroom towel, they looked dirty or stained, I did not like the building at all, it is the kind of building that does not like short term rental, we had almost a physical altercation with the building security"", ""accuracy"": ""Place not as described.""}"
"31115906","0.11266274509803921","204","{""wifi"": 5}","wifi","5.0","Das Wifi war schrecklich es ging garnicht der Gastgeber kann fast kein Englisch und Antwortet sehr langsam es ist aber alles sehr sauber und hat eine Klima.","{""wifi"": ""Das Wifi war schrecklich es ging garnicht der Gastgeber kann fast kein Englisch und Antwortet sehr langsam es ist aber alles sehr sauber und hat eine Klima.""}"
"31116055","0.16979253731343286","201","{""wifi"": 2, ""maintenance"": 1}","wifi","2.0","Tuvimos un problema con el anfitrión al momento de llegar ya que separamos un día antes el departamento porque nuestro arribo a Madrid era a las 5.10am, yo estoy embarazada y luego de 10 horas de vuelo requeriamos un lugar a donde llegar directamente a descansar, así que le informamos al anfitrión s","{""wifi"": ""Tuvimos un problema con el anfitri\u00f3n al momento de llegar ya que separamos un d\u00eda antes el departamento porque nuestro arribo a Madrid era a las 5.10am, yo estoy embarazada y luego de 10 horas de vuelo requeriamos un lugar a donde llegar directamente a descansar, as\u00ed que le informamos al anfitri\u00f3n s"", ""maintenance"": ""Un smart locker para recoger las llaves ser\u00eda muy \u00fatil en caso de que es hu\u00e9sped llegase m\u00e1s tarde de las 22h.""}"
"31116159","0.3516384615384615","299","{""cleanliness"": 1, ""noise"": 1}","cleanliness","1.0","Also it has bad smells, we wrote the owner to discuss the situation but he said if we want to cool off the place we should open the windows, after we did, the apartment smells cooking food.","{""cleanliness"": ""Also it has bad smells, we wrote the owner to discuss the situation but he said if we want to cool off the place we should open the windows, after we did, the apartment smells cooking food."", ""noise"": ""The street was fairly noisy but mostly on the weekends.""}"
"31119930","0.28814747899159665","238","{""accuracy"": 2, ""wifi"": 2}","accuracy","2.0","Le logement était propre, conforme aux photos et très bien situé, nous avons tout fait à pieds!","{""accuracy"": ""Le logement \u00e9tait propre, conforme aux photos et tr\u00e8s bien situ\u00e9, nous avons tout fait \u00e0 pieds!"", ""wifi"": ""La ubicaci\u00f3n del departamento es excelente  y conveniente para salir caminar por todo el centro de Madrid sin necesidad de usar el transporte p\u00fablico (y tambi\u00e9n tiene bastante estaciones de metro a poco metros), la conexi\u00f3n a internet es bastante buena tambi\u00e9n si es que si necesitara trabajar \u2026 defi""}"
"31124671","0.16085333333333335","15","{""wifi"": 1}","wifi","1.0","No había WiFi pero nos ayudaron con el plan de datos del móvil.","{""wifi"": ""No hab\u00eda WiFi pero nos ayudaron con el plan de datos del m\u00f3vil.""}"
"31137348","0.28138470948012234","327","{""wifi"": 1, ""maintenance"": 1, ""noise"": 2, ""comfort"": 2, ""cleanliness"": 1}","noise","2.0","No street noises, crying babies, or overhead walking sounds.","{""wifi"": ""The check-in process was difficult because there is no connection at street level and the check-in details were given over a messaging app."", ""maintenance"": ""Met in totaal 5 kamers met gasten, is 1 ruimte met douche en toilet onhandig."", ""noise"": ""No street noises, crying babies, or overhead walking sounds."", ""comfort"": ""Bad luck that the weather was cold and rainy during our stay, but heating already was switched off so it was difficult to dry our clothes and towels and there were issues with hot water, as host explained because of rain."", ""cleanliness"": ""The room is located close to Aston Martin subway station thats nice, however it was full of old stuff like books and furnitures I think thats why it was smelling bad also towel was smelling too bad.""}"
"31141987","0.6012264","125","","","","",""
"31147472","0.2709","12","","","","",""
"31157474","0.22519223300970875","103","{""wifi"": 2}","wifi","2.0","A mejorar la cobertura de internet en las recamaras , y un ruido del equipo de AC de la recamara principal.","{""wifi"": ""A mejorar la cobertura de internet en las recamaras , y un ruido del equipo de AC de la recamara principal.""}"
"31160607","0.24393273809523808","336","{""cleanliness"": 4, ""maintenance"": 6, ""accuracy"": 2, ""comfort"": 2, ""noise"": 4}","maintenance","6.0","There were 4 chairs at the dinning table, 3 of which the legs were broken( The host had to change them for us).The photos of the apartment I believe were very outdated because they did not reflect the true conditions of the apartment.","{""cleanliness"": ""When I arrived to the apartment, I saw that the\u00a0 sofa bed was dirty and The right side of the sofa was completely detached from the rest of the bed."", ""maintenance"": ""There were 4 chairs at the dinning table, 3 of which the legs were broken( The host had to change them for us).The photos of the apartment I believe were very outdated because they did not reflect the true conditions of the apartment."", ""accuracy"": ""There were 4 chairs at the dinning table, 3 of which the legs were broken( The host had to change them for us).The photos of the apartment I believe were very outdated because they did not reflect the true conditions of the apartment."", ""comfort"": ""The broken objects, the uncleanliness and lack of hygiene made it a very uncomfortable stay."", ""noise"": ""The apartment is nice, but not as \""luxury\"" as it seems in the pictures; the position is really central and close to \""Gran V\u00eda\"", but also really noisy in the night.""}"
"31164846","0.15432330383480827","339","{""maintenance"": 4, ""wifi"": 2}","maintenance","4.0","But, be careful to check if nothing of the commodities is broken when you arrive, these guys asked us to pay a lamp already broken before our arrival.","{""maintenance"": ""But, be careful to check if nothing of the commodities is broken when you arrive, these guys asked us to pay a lamp already broken before our arrival."", ""wifi"": ""cosas que para m\u00ed no son negociables tener un mal internet, y jam\u00e1s sirvi\u00f3 el wifi, me toc\u00f3 usar mis datos, el wifi no est\u00e1 en la propiedad.""}"
"31164847","0.21156336336336334","333","{""maintenance"": 2, ""wifi"": 4, ""comfort"": 1}","wifi","4.0","Wifi de l’immeuble et non individuel donc pas terrible, trop stricte au niveau des horaires d’arrivée et de départ donc difficile à gérer avec des enfants et surtout quand on vient de loin et enfin cela ressemble plus à un hôtel sans le service  qu’à un vrai AIRBNB de particuliers à particuliers sin","{""maintenance"": ""Only 3 blankets, not enough toilet paper, no dishwasher detergent, insufficient tableware."", ""wifi"": ""Wifi de l\u2019immeuble et non individuel donc pas terrible, trop stricte au niveau des horaires d\u2019arriv\u00e9e et de d\u00e9part donc difficile \u00e0 g\u00e9rer avec des enfants et surtout quand on vient de loin et enfin cela ressemble plus \u00e0 un h\u00f4tel sans le service  qu\u2019\u00e0 un vrai AIRBNB de particuliers \u00e0 particuliers sin"", ""comfort"": ""The bathroom, which is definitely not accurately depicted in the pictures, is very small and uncomfortable.""}"
"31164848","0.2113370786516854","356","{""wifi"": 4, ""noise"": 4, ""maintenance"": 5}","maintenance","5.0","Also, there wasn’t enough hot water in the showers for 4 peoples","{""wifi"": ""NEGATIVO: wifi muy malo (funcion\u00f3 una vez), muy peque\u00f1o para 5 personas, la cocina sin espacio para dejar cosas, la distribuci\u00f3n de la cocina muy mala tambi\u00e9n (hay que agacharse hasta el suelo para tomar los cubiertos)."", ""noise"": ""Very noisy with the neighbours until 5.30am!"", ""maintenance"": ""Also, there wasn\u2019t enough hot water in the showers for 4 peoples""}"
"31166920","0.26103589743589745","39","","","","",""
"31180712","0.4398245033112583","151","","","","",""
"31205844","0.39520789473684215","38","{""wifi"": 1}","wifi","1.0","Excelente ubicación, acogedor, excelente en limpieza, wifi súper bueno, Patricia es excelente anfitrión con recomendaciones muy buenas.","{""wifi"": ""Excelente ubicaci\u00f3n, acogedor, excelente en limpieza, wifi s\u00faper bueno, Patricia es excelente anfitri\u00f3n con recomendaciones muy buenas.""}"
"31219023","0.4002927659574468","235","{""cleanliness"": 1, ""maintenance"": 3, ""wifi"": 1, ""comfort"": 1}","maintenance","3.0","In another bedroom, the ensuite bathroom had two used Elastoplast in the shower and empty shampoo bottles, It became apparent that the flat had not been cleaned.","{""cleanliness"": ""There were no written instructions in the apartment for how various things work and had the owner met us there he'd have seen how dirty the cleaning company left it."", ""maintenance"": ""In another bedroom, the ensuite bathroom had two used Elastoplast in the shower and empty shampoo bottles, It became apparent that the flat had not been cleaned."", ""wifi"": ""We immediately had a problem because there was no way of getting into the building despite having an internet key."", ""comfort"": ""The air conditioning didn\u2019t work either because the remote had dead batteries.""}"
